"null"	"Datum"	"Name"	"Ticker"	"Letzter"	"Preis"	"Menge"	"Pos. Veränd."	"Richtung"	"Typ"	"Stop"	"Limit"	"Status"	"Gewinn"	"Gewinn pro Einheit"	"Trail. Stop"	"% Gap"	"Bid"	"Spread"	"Ask"	"Gültigkeit"	"Kommentar"	"Dauer"	"Typ"	"Sektor"	"Börsenplatz"	"Währung"	
""	"27 Aug. 2025, 18:37:29"	"META PLATFORMS"	"META"	""	"742,81$"	"-8"	"8 => 0"	"Verkauf"	"Stop"	"742,95$"	""	"Ausgeführt"	"+22,48$"	"+0,38%"	""	""	"558,00"	"0,13%"	"558,73"	"Kein Limit"	""	"530M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"27 Aug. 2025, 10:24:10"	"Spot  Gold"	"XAUUSD"	""	"3.385,19$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"3.385,00$"	""	"Ausgeführt"	"-123,80$"	"-6,19"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	"63M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"26 Aug. 2025, 20:30:55"	"TESLA"	"TSLA"	""	"347,35$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"347,35$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"26 Aug. 2025, 16:54:07"	"Spot  Gold"	"XAUUSD"	""	"3.379,00$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"3.379,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"26 Aug. 2025, 14:41:47"	"Spot  Gold"	"XAUUSD"	""	"3.379,18$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"3.379,00$"	""	"Ausgeführt"	"+8,00$"	"+0,40"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	"4,1M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"26 Aug. 2025, 13:33:29"	"Spot  Gold"	"XAUUSD"	""	"3.379,58$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"3.379,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"25 Aug. 2025, 16:04:36"	"Spot  Gold"	"XAUUSD"	""	"3.373,10$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"3.373,00$"	""	"Ausgeführt"	"-1,80$"	"-0,09"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	"248M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"25 Aug. 2025, 15:31:44"	"ARISTA NETWORKS"	"ANET"	""	"131,28$"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"131,36$"	""	"Ausgeführt"	"+11,20$"	"+0,21%"	""	""	"165,50"	"0,30%"	"166,00"	"Kein Limit"	""	"451M"	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"22 Aug. 2025, 19:05:51"	"Spot  Gold"	"XAUUSD"	""	"3.373,01$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"3.373,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"21 Aug. 2025, 15:30:32"	"META PLATFORMS"	"META"	""	"740,00$"	"8"	"0 => 8"	"Kauf"	"Limit"	""	"740,00$"	"Ausgeführt"	"-"	"-"	""	""	"558,00"	"0,13%"	"558,73"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Aug. 2025, 05:54:54"	"Spot  Gold"	"XAUUSD"	""	"3.339,69$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"3.340,00$"	""	"Ausgeführt"	"+275,80$"	"+13,79"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	"134M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"20 Aug. 2025, 15:53:04"	"BROADCOM"	"AVGO"	""	"283,44$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"283,40$"	""	"Ausgeführt"	"-411,20$"	"-6,76%"	""	""	"387,11"	"0,19%"	"387,85"	"Kein Limit"	""	"432M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Aug. 2025, 10:15:14"	"ARISTA NETWORKS"	"PANW"	""	"131,00$"	"40"	"0 => 40"	"Kauf"	"Limit"	""	"131,00$"	"Ausgeführt"	"-"	"-"	""	""	"165,50"	"0,30%"	"166,00"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"19 Aug. 2025, 16:44:37"	"Spot  Gold"	"XAUUSD"	""	"3.325,90$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.326,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"19 Aug. 2025, 16:34:29"	"ARISTA NETWORKS"	"ANET"	""	"135,03$"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"135,04$"	""	"Ausgeführt"	"+9,20$"	"+0,17%"	""	""	"165,50"	"0,30%"	"166,00"	"Kein Limit"	""	"88,6M"	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"18 Aug. 2025, 15:58:06"	"ARISTA NETWORKS"	"ANET"	""	"134,80$"	"40"	"0 => 40"	"Kauf"	"Limit"	""	"134,82$"	"Ausgeführt"	"-"	"-"	""	""	"165,50"	"0,30%"	"166,00"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"18 Aug. 2025, 15:57:27"	"Spot  Gold"	"XAUUSD"	""	"3.336,17$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"3.336,35$"	""	"Ausgeführt"	"+74,40$"	"+2,48"	""	""	"4.000,19"	"0,26"	"4.000,45"	"Kein Limit"	""	"57,2M"	"FX"	"USD"	"Gold & Silber - IB"	"USD"	
""	"18 Aug. 2025, 00:03:25"	"Spot  Gold"	"XAUUSD"	""	"3.333,69$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"3.334,37$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,25"	"4.000,44"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"15 Aug. 2025, 17:31:17"	"Spot  Gold"	"XAUUSD"	""	"3.345,00$"	"-20"	"20 => 0"	"Verkauf"	"Limit"	""	"3.345,00$"	"Ausgeführt"	"+32,80$"	"+1,64"	""	""	"4.000,19"	"0,25"	"4.000,44"	"Kein Limit"	""	"97,2M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"15 Aug. 2025, 15:53:44"	"NVIDIA"	"NVDA"	""	"178,28$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"178,45$"	""	"Ausgeführt"	"-54,19$"	"-1,00%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"168M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Aug. 2025, 15:49:36"	"BROADCOM"	"AVGO"	""	"304,00$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"304,00$"	"Ausgeführt"	"-"	"-"	""	""	"387,11"	"0,19%"	"387,85"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Aug. 2025, 15:30:47"	"ASTERA LABS"	"ALAB"	""	"184,32$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"183,68$"	""	"Ausgeführt"	"-97,20$"	"-1,73%"	""	""	"410,87"	"0,52%"	"413,00"	"Kein Limit"	""	"167M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"14 Aug. 2025, 14:30:34"	"Spot  Gold"	"XAUUSD"	""	"3.343,36$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.344,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,25"	"4.000,44"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"14 Aug. 2025, 11:09:00"	"Spot  Gold"	"XAUUSD"	""	"3.352,71$"	"15"	"-15 => 0"	"Kauf"	"Stop"	"3.352,58$"	""	"Ausgeführt"	"+3,90$"	"+0,26"	""	""	"4.000,19"	"0,25"	"4.000,44"	"Kein Limit"	""	"53,6M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"13 Aug. 2025, 20:16:08"	"Spot  Gold"	"XAUUSD"	""	"3.352,97$"	"-15"	"0 => -15"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,25"	"4.000,44"	"Tagesende"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"13 Aug. 2025, 19:41:22"	"Spot  Gold"	"XAUUSD"	""	"3.353,92$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"3.354,00$"	""	"Ausgeführt"	"+280,05$"	"+14,002"	""	""	"4.000,19"	"0,25"	"4.000,44"	"Kein Limit"	""	"109M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"13 Aug. 2025, 18:22:38"	"TEXAS INSTRUMENTS"	"TXN"	""	"190,96$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"190,99$"	""	"Ausgeführt"	"+19,95$"	"+0,35%"	""	""	"306,43"	"0,51%"	"308,00"	"Kein Limit"	""	"528M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"13 Aug. 2025, 17:13:21"	"ASTERA LABS"	"ALAB"	""	"187,56$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"187,56$"	"Ausgeführt"	"-"	"-"	""	""	"410,87"	"0,52%"	"413,00"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"13 Aug. 2025, 17:12:23"	"PALO ALTO NETWORKS"	"NVDA"	""	"180,09$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"180,09$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"12 Aug. 2025, 13:20:59"	"Spot  Gold"	"XAUUSD"	""	"3.339,92$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.340,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"11 Aug. 2025, 22:45:31"	"Spot  Gold"	"XAUUSD"	""	"3.343,97$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"3.344,32$"	""	"Ausgeführt"	"+4,70$"	"+0,235"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	"21,9M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"11 Aug. 2025, 16:40:20"	"Spot  Gold"	"XAUUSD"	""	"3.343,73$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.344,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"11 Aug. 2025, 13:11:21"	"Spot  Gold"	"XAUUSD"	""	"3.353,93$"	"15"	"-15 => 0"	"Kauf"	"Limit"	""	"3.354,00$"	"Ausgeführt"	"+115,05$"	"+7,67"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	"2,86M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"11 Aug. 2025, 12:23:44"	"Spot  Gold"	"XAUUSD"	""	"3.361,60$"	"-15"	"0 => -15"	"Verkauf"	"Limit"	""	"3.361,58$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Aug. 2025, 15:36:04"	"TEXAS INSTRUMENTS"	"TXN"	""	"190,29$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"190,29$"	"Ausgeführt"	"-"	"-"	""	""	"306,43"	"0,51%"	"308,00"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"6 Aug. 2025, 18:33:14"	"NVIDIA"	"NVDA"	""	"177,81$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"177,80$"	""	"Ausgeführt"	"+6,15$"	"+0,12%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"6,37M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"6 Aug. 2025, 16:47:00"	"NVIDIA"	"NVDA"	""	"177,60$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"177,60$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"6 Aug. 2025, 00:09:39"	"AMAZON"	"AMZN"	""	"213,50$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"213,50$"	"Ausgeführt"	"-"	"-"	""	""	"USD"	"0,20%"	"234,98"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"5 Aug. 2025, 16:41:59"	"NVIDIA"	"NVDA"	""	"177,50$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"177,50$"	""	"Ausgeführt"	"+15,04$"	"+0,28%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"84,7M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Aug. 2025, 17:10:56"	"NVIDIA"	"NVDA"	""	"177,00$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"177,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Aug. 2025, 16:07:07"	"Spot  Gold"	"XAUUSD"	""	"3.378,83$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"3.379,00$"	""	"Ausgeführt"	"+1.200,80$"	"+60,04"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	"437M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"30 Juli 2025, 15:30:01"	"PALO ALTO NETWORKS"	"TSLA"	""	"322,91$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"322,00$"	""	"Ausgeführt"	"-9,77$"	"-0,15%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"69,9M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"30 Juli 2025, 14:50:23"	"Spot  Gold"	"XAUUSD"	""	"3.318,79$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.319,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"29 Juli 2025, 20:04:49"	"TESLA"	"TSLA"	""	"322,42$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"322,42$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"29 Juli 2025, 20:03:28"	"TESLA"	"TSLA"	""	"321,93$"	"-20"	"20 => 0"	"Verkauf"	"Limit"	""	"321,93$"	"Ausgeführt"	"+38,60$"	"+0,60%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"15,3M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"29 Juli 2025, 15:48:29"	"TESLA"	"TSLA"	""	"320,00$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"320,00$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"29 Juli 2025, 15:40:27"	"TESLA"	"TSLA"	""	"321,00$"	"20"	"-20 => 0"	"Kauf"	"Limit"	""	"321,00$"	"Ausgeführt"	"+179,00$"	"+2,71%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"76,9M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"28 Juli 2025, 21:51:46"	"Spot  Gold"	"XAUUSD"	""	"3.318,30$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"3.318,26$"	""	"Ausgeführt"	"-82,60$"	"-4,13"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	"4,65M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"28 Juli 2025, 20:34:13"	"Spot  Gold"	"XAUUSD"	""	"3.314,17$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"3.313,98$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"28 Juli 2025, 18:18:23"	"TESLA"	"TSLA"	""	"329,95$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"329,95$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"25 Juli 2025, 16:52:08"	"Spot  Gold"	"XAUUSD"	""	"3.331,74$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"3.331,80$"	""	"Ausgeführt"	"-628,04$"	"-62,804"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	"160M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"24 Juli 2025, 15:30:06"	"TESLA"	"TSLA"	""	"308,15$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"316,45$"	""	"Ausgeführt"	"+288,60$"	"+4,91%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"1,29B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"23 Juli 2025, 20:20:55"	"PALO ALTO NETWORKS"	"XAUUSD"	""	"3.394,54$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"3.394,55$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,19"	"0,23"	"4.000,42"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"14 Juli 2025, 15:30:00"	"COPART"	"CPRT"	""	"47,27$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"47,30$"	""	"Ausgeführt"	"-180,50$"	"-3,68%"	""	""	"30,00"	"1,27%"	"30,38"	"Kein Limit"	""	"2,67B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"9 Juli 2025, 16:59:12"	"TESLA"	"TSLA"	""	"293,72$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"293,72$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"8 Juli 2025, 17:08:32"	"Spot  Gold"	"XAUUSD"	""	"3.292,64$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"3.292,80$"	""	"Ausgeführt"	"+852,40$"	"+42,62"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	"751M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"30 Juni 2025, 00:29:42"	"Spot  Gold"	"XAUUSD"	""	"3.250,02$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.250,02$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Juni 2025, 16:29:24"	"NVIDIA"	"NVDA"	""	"157,35$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"157,35$"	""	"Ausgeführt"	"-224,61$"	"-5,00%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"176M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"27 Juni 2025, 15:33:00"	"Spot  Gold"	"XAUUSD"	""	"3.263,03$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"3.262,90$"	""	"Ausgeführt"	"+114,50$"	"+5,725"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	"1,59M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Juni 2025, 15:06:27"	"Spot  Gold"	"XAUUSD"	""	"3.268,76$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"3.268,68$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Juni 2025, 14:09:59"	"Spot  Gold"	"XAUUSD"	""	"3.274,03$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"3.275,00$"	""	"Ausgeführt"	"-406,96$"	"-20,348"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	"29,6M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Juni 2025, 05:56:00"	"Spot  Gold"	"XAUUSD"	""	"3.294,38$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.294,40$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"25 Juni 2025, 15:30:28"	"NVIDIA"	"NVDA"	""	"149,86$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"149,86$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"24 Juni 2025, 22:15:03"	"TESLA"	"TSLA"	""	"338,88$"	"30"	"-30 => 0"	"Kauf"	"Limit"	""	"338,88$"	"Ausgeführt"	"+128,10$"	"+1,24%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"2,16M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"24 Juni 2025, 21:39:06"	"TESLA"	"TSLA"	""	"343,15$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"343,15$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"23 Juni 2025, 21:20:20"	"Spot EUR/USD"	"EURUSD"	""	"1,15735$"	"2.779"	""	"Kauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"23 Juni 2025, 21:15:07"	"PEPSICO"	"PEP"	""	"128,73$"	"-25"	"50 => 25"	"Verkauf"	"Limit"	""	"128,73$"	"Ausgeführt"	"-56,75$"	"-1,73%"	""	""	"140,99"	"0,89%"	"142,24"	"Kein Limit"	""	"1,84B"	"AKT"	"USD"	"NASDAQ ETH"	"USD"	
""	"23 Juni 2025, 10:37:10"	"Spot EUR/USD"	"EURUSD"	""	"1,14935$"	"7.355"	""	"Kauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"23 Juni 2025, 10:09:04"	"AMAZON"	"AMZN"	""	"210,51$"	"-20"	"20 => 0"	"Verkauf"	"Limit"	""	"210,51$"	"Ausgeführt"	"+862,20$"	"+25,75%"	""	""	"234,51"	"0,20%"	"234,98"	"Kein Limit"	""	"5,42B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"20 Juni 2025, 21:55:00"	"NVIDIA"	"NVDA"	""	"143,95$"	"-30"	"30 => 0"	"Verkauf"	"Limit"	""	"143,95$"	"Ausgeführt"	"+1.391,10$"	"+47,52%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"5,1B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"18 Juni 2025, 20:36:24"	"Spot EUR/USD"	"EURUSD"	""	"1,15020$"	"-8.498"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"18 Juni 2025, 17:12:06"	"TESLA"	"TSLA"	""	"325,69$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"325,70$"	""	"Ausgeführt"	"-479,70$"	"-5,16%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"761M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"17 Juni 2025, 21:27:01"	"Spot EUR/USD"	"EURUSD"	""	"1,14830$"	"-348"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"13 Juni 2025, 18:43:51"	"COPART"	"CPRT"	""	"49,08$"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"49,08$"	"Ausgeführt"	"-"	"-"	""	""	"30,00"	"1,27%"	"30,38"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"9 Juni 2025, 21:46:57"	"TESLA"	"TSLA"	""	"309,70$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"309,70$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"9 Juni 2025, 21:36:24"	"TESLA"	"TSLA"	""	"306,16$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"306,18$"	""	"Ausgeführt"	"-436,80$"	"-4,99%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"21M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"9 Juni 2025, 15:47:03"	"TESLA"	"TSLA"	""	"291,60$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"291,60$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"9 Juni 2025, 15:42:15"	"TESLA"	"TSLA"	""	"289,46$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"289,52$"	""	"Ausgeführt"	"+54,10$"	"+0,62%"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	"238M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
